UniqueReferenceNumber(URN) ,IncidentDate,IncidentCategory,ProductType,ProductOriginCountry ,NotifierType
ICID00033934,2019-02-04,Poor or Insufficient Controls,Herbs & Spices,India (IN),Local Authority
ICID00033935,2019-02-04,Poor or Insufficient Controls,Herbs & Spices,India (IN),Local Authority
ICID00033933,2019-02-05,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033936,2019-02-05,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),Poland (PL),Other
ICID00033937,2019-02-05,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),United Kingdom (GB),Local Authority
ICID00033938,2019-02-05,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033939,2019-02-05,Foreign Bodies,Fruits & Vegetables,United Kingdom (GB),EU Member States
ICID00033940,2019-02-05,Pathogenic Micro-Organisms,Fruits & Vegetables,United Kingdom (GB),Local Authority
ICID00033941,2019-02-05,Composition,Prepared Dishes & Snacks,United Kingdom (GB),Industry
ICID00033942,2019-02-05,Packaging Defective / Incorrect,Fish & Fish Products,Ecuador (EC),Border Inspection Posts (BIPs)
ICID00033943,2019-02-05,Composition,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),EU Member States
ICID00033944,2019-02-05,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00033945,2019-02-06,Labelling Absent / Incomplete / Incorrect,Cereals & Bakery Products,Romania (RO),Industry
ICID00033946,2019-02-06,Food Additives & Flavourings,Cocoa / Cocoa Preparations / Coffee / Tea,Taiwan Province of China (TW),RASFF
ICID00033947,2019-02-06,Allergens,Other Food Product / Mixed,United Kingdom (GB),Local Authority
ICID00033948,2019-02-06,Foreign Bodies,Poultry Meat & Poultry Meat Products,Netherlands (NL),FSA Operations Group
ICID00033949,2019-02-06,Clandestine Detection,Milk & Milk Products,France (FR),Border Inspection Posts (BIPs)
ICID00033950,2019-02-06,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),United Kingdom (GB),Local Authority
ICID00033955,2019-02-06,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00033956,2019-02-06,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034627,2019-02-06,Foreign Bodies,Other Food Product / Mixed,United Kingdom (GB),Local Authority
ICID00033951,2019-02-07,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00033952,2019-02-07,Chemical Contamination (other),Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00033953,2019-02-07,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),United Kingdom (GB),Department of Agriculture & Rural Development (DARD)
ICID00033954,2019-02-07,Pathogenic Micro-Organisms,Feed Materials,Turkey (TR),RASFF
ICID00033957,2019-02-07,Clandestine Detection,Milk & Milk Products,Italy (IT),Border Inspection Posts (BIPs)
ICID00033989,2019-02-07,Heavy Metals,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00033958,2019-02-08,Pesticide Residues,Fruits & Vegetables,Dominican Republic (DO),Border Inspection Posts (BIPs)
ICID00033959,2019-02-08,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00033960,2019-02-08,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00033961,2019-02-08,Pesticide Residues,Fruits & Vegetables,Dominican Republic (DO),Border Inspection Posts (BIPs)
ICID00033962,2019-02-08,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),Germany (DE),Administrative Assistance & Cooperation System (AAC)
ICID00033963,2019-02-08,Non-Pathogenic Micro-Organisims,Meat & Meat Products (other than poultry),Lithuania (LT),EU Member States
ICID00033964,2019-02-08,Clandestine Detection,Fruits & Vegetables,Spain (ES),Home Office / Border Force
ICID00033965,2019-02-08,Composition,Herbs & Spices,United Kingdom (GB),Local Authority
ICID00033966,2019-02-08,Novel Food,Nuts / Nut Products / Seeds,India (IN),Border Inspection Posts (BIPs)
ICID00033967,2019-02-08,Allergens,Nuts / Nut Products / Seeds,United Kingdom (GB),Local Authority
ICID00033968,2019-02-08,Allergens,Confectionery,United Kingdom (GB),Local Authority
ICID00033969,2019-02-08,Foreign Bodies,Cereals & Bakery Products,United Kingdom (GB),Industry
ICID00033970,2019-02-08,Pesticide Residues,Fruits & Vegetables,Uganda (UG),Border Inspection Posts (BIPs)
ICID00033971,2019-02-08,Allergens,Cereals & Bakery Products,Ireland (IE),Industry
ICID00033972,2019-02-08,Clandestine Detection,Cereals & Bakery Products,France (FR),Border Inspection Posts (BIPs)
ICID00033977,2019-02-08,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00033978,2019-02-08,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033980,2019-02-08,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033973,2019-02-09,Poor or Insufficient Controls,Poultry Meat & Poultry Meat Products,United Kingdom (GB),Industry
ICID00033974,2019-02-09,Allergens,Cereals & Bakery Products,United Kingdom (GB),Local Authority
ICID00033975,2019-02-10,Poor or Insufficient Controls,Cereals & Bakery Products,United Kingdom (GB),Industry
ICID00033976,2019-02-10,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00033979,2019-02-11,Clandestine Detection,Wine,Italy (IT),Other
ICID00033981,2019-02-11,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033982,2019-02-11,Pathogenic Micro-Organisms,Soups / Broths / Sauces & Condiments,Netherlands (NL),Local Authority
ICID00033983,2019-02-11,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),United Kingdom (GB),National Food Crime Unit (NFCU)
ICID00033984,2019-02-11,Allergens,Confectionery,United Kingdom (GB),Industry
ICID00033985,2019-02-11,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),United Kingdom (GB),Department of Agriculture & Rural Development (DARD)
ICID00033986,2019-02-11,Chemical Contamination (other),Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00033987,2019-02-11,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00033990,2019-02-11,Food Additives & Flavourings,Non-Alcoholic Beverages,China (CX),Port Health Authority (PHA)
ICID00033988,2019-02-12,Clandestine Detection,Fruits & Vegetables,Spain (ES),Home Office / Border Force
ICID00033991,2019-02-12,Poor or Insufficient Controls,Meat & Meat Products (other than poultry),Poland (PL),Other
ICID00033992,2019-02-12,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00033993,2019-02-12,Pathogenic Micro-Organisms,Fruits & Vegetables,Turkey (TR),Local Authority
ICID00033994,2019-02-12,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Industry
ICID00033995,2019-02-12,Food Additives & Flavourings,Non-Alcoholic Beverages,Vietnam (VN),RASFF
ICID00033996,2019-02-13,Pathogenic Micro-Organisms,Poultry Meat & Poultry Meat Products,United Kingdom (GB),FSA England
ICID00033997,2019-02-13,Allergens,Milk & Milk Products,United Kingdom (GB),Industry
ICID00033998,2019-02-13,Allergens,Fruits & Vegetables,Uzbekistan (UZ),Border Inspection Posts (BIPs)
ICID00033999,2019-02-13,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034000,2019-02-13,Allergens,Confectionery,United Kingdom (GB),Local Authority
ICID00034001,2019-02-13,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034002,2019-02-13,Pesticide Residues,Fruits & Vegetables,Brazil (BR),RASFF
ICID00034003,2019-02-13,Composition,Feed Materials,Germany (DE),EU Member States
ICID00034004,2019-02-13,Clandestine Detection,Fruits & Vegetables,Italy (IT),Home Office / Border Force
ICID00034005,2019-02-14,Allergens,Prepared Dishes & Snacks,United Kingdom (GB),Local Authority
ICID00034006,2019-02-14,Clandestine Detection,Fruits & Vegetables,United Kingdom (GB),FSA England
ICID00034007,2019-02-14,Foreign Bodies,Milk & Milk Products,United Kingdom (GB),EU Member States
ICID00034008,2019-02-14,Pathogenic Micro-Organisms,Milk & Milk Products,United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034009,2019-02-14,Pathogenic Micro-Organisms,Milk & Milk Products,United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034010,2019-02-14,Pathogenic Micro-Organisms,Milk & Milk Products,United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034011,2019-02-14,Allergens,Prepared Dishes & Snacks,United Kingdom (GB),Local Authority
ICID00034012,2019-02-14,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),United Kingdom (GB),Department of Agriculture & Rural Development (DARD)
ICID00034013,2019-02-14,Clandestine Detection,Other Food Product / Mixed,United Kingdom (GB),Home Office / Border Force
ICID00034016,2019-02-14,Composition,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),EU Member States
ICID00034022,2019-02-14,Pesticide Residues,Fruits & Vegetables,Spain (ES),Health & Safety Executive
ICID00034023,2019-02-14,Pesticide Residues,Fruits & Vegetables,Poland (PL),Health & Safety Executive
ICID00034014,2019-02-15,Clandestine Detection,Milk & Milk Products,France (FR),Home Office / Border Force
ICID00034015,2019-02-15,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00034017,2019-02-15,Clandestine Detection,Milk & Milk Products,France (FR),Home Office / Border Force
ICID00034018,2019-02-15,Pathogenic Micro-Organisms,Milk & Milk Products,Ireland (IE),EU Member States
ICID00034019,2019-02-15,Pathogenic Micro-Organisms,Milk & Milk Products,Ireland (IE),EU Member States
ICID00034020,2019-02-15,Allergens,Cereals & Bakery Products,United Kingdom (GB),Local Authority
ICID00034021,2019-02-15,Pesticide Residues,Fruits & Vegetables,Uganda (UG),Border Inspection Posts (BIPs)
ICID00034024,2019-02-15,Pesticide Residues,Nuts / Nut Products / Seeds,Pakistan (PK),Local Authority
ICID00034025,2019-02-15,Composition,Cereals & Bakery Products,United Kingdom (GB),Industry
ICID00034026,2019-02-15,Labelling Absent / Incomplete / Incorrect,Other Food Product / Mixed,China (CX),RASFF
ICID00034027,2019-02-15,Allergens,Confectionery,Germany (DE),Industry
ICID00034028,2019-02-15,Allergens,Prepared Dishes & Snacks,United Kingdom (GB),Industry
ICID00034035,2019-02-15,Poor or Insufficient Controls,Fruits & Vegetables,Nigeria (NG),FSA England
ICID00034030,2019-02-17,Poor or Insufficient Controls,Soups / Broths / Sauces & Condiments,United Kingdom (GB),Industry
ICID00034031,2019-02-17,CHEMET,N/A,United Kingdom (GB),Environment Agency (EA)
ICID00034032,2019-02-18,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),Poland (PL),RASFF
ICID00034033,2019-02-18,Pathogenic Micro-Organisms,Herbs & Spices,Poland (PL),Local Authority
ICID00034034,2019-02-18,Poor or Insufficient Controls,Fish & Fish Products,United Kingdom (GB),General Public
ICID00034036,2019-02-18,Chemical Contamination (other),Other Food Product / Mixed,Netherlands (NL),Industry
ICID00034037,2019-02-18,Feed Additives,Feed Materials,Germany (DE),RASFF
ICID00034038,2019-02-18,Clandestine Detection,Non-Alcoholic Beverages,Netherlands (NL),Border Inspection Posts (BIPs)
ICID00034039,2019-02-19,Labelling Absent / Incomplete / Incorrect,Other Food Product / Mixed,Greece (GR),FSA Wales
ICID00034040,2019-02-19,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),Netherlands (NL),FSA England
ICID00034041,2019-02-19,Poor or Insufficient Controls,Food Contact Materials,United Kingdom (GB),Administrative Assistance & Cooperation System (AAC)
ICID00034042,2019-02-19,Labelling Absent / Incomplete / Incorrect,Cocoa / Cocoa Preparations / Coffee / Tea,United Kingdom (GB),Administrative Assistance & Cooperation System (AAC)
ICID00034044,2019-02-19,Foreign Bodies,Cereals & Bakery Products,United Kingdom (GB),EU Member States
ICID00034045,2019-02-19,Chemical Contamination (other),Cereals & Bakery Products,United Kingdom (GB),Administrative Assistance & Cooperation System (AAC)
ICID00034046,2019-02-19,Clandestine Detection,Fruits & Vegetables,Spain (ES),Home Office / Border Force
ICID00034047,2019-02-19,Pathogenic Micro-Organisms,Milk & Milk Products,United Kingdom (GB),Local Authority
ICID00034048,2019-02-19,CHEMET,N/A,United Kingdom (GB),Fire Services
ICID00034049,2019-02-19,Allergens,Cereals & Bakery Products,United Kingdom (GB),Local Authority
ICID00034050,2019-02-19,Allergens,Milk & Milk Products,United Kingdom (GB),Industry
ICID00034051,2019-02-19,Foreign Bodies,Fruits & Vegetables,United Kingdom (GB),National Crime Agency (NCA)
ICID00034055,2019-02-19,Novel Food,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),Industry
ICID00034075,2019-02-19,Novel Food,Non-Alcoholic Beverages,United Kingdom (GB),Other
ICID00035127,2019-02-19,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Port Health Authority (PHA)
ICID00034052,2019-02-20,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),United Kingdom (GB),Department of Agriculture & Rural Development (DARD)
ICID00034053,2019-02-20,Allergens,Milk & Milk Products,United Kingdom (GB),Local Authority
ICID00034054,2019-02-20,Non-Pathogenic Micro-Organisims,Herbs & Spices,Barbados (BB),Local Authority
ICID00034056,2019-02-20,Labelling Absent / Incomplete / Incorrect,Confectionery,Malta (ML),Administrative Assistance & Cooperation System (AAC)
ICID00034057,2019-02-20,Pathogenic Micro-Organisms,Prepared Dishes & Snacks,United Kingdom (GB),General Public
ICID00034058,2019-02-20,Allergens,Cereals & Bakery Products,United Kingdom (GB),Local Authority
ICID00034059,2019-02-20,Clandestine Detection,Cereals & Bakery Products,France (FR),Home Office / Border Force
ICID00034060,2019-02-20,Allergens,Cereals & Bakery Products,Germany (DE),Industry
ICID00034061,2019-02-20,Allergens,"Sugars, Preserves & Snacks ",United Kingdom (GB),Local Authority
ICID00034063,2019-02-20,Composition,Alcoholic Beverages,United Kingdom (GB),Police
ICID00034091,2019-02-20,Pesticide Residues,Fruits & Vegetables,Egypt (EG),Border Inspection Posts (BIPs)
ICID00034062,2019-02-21,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Industry
ICID00034064,2019-02-21,Allergens,Cereals & Bakery Products,United Kingdom (GB),General Public
ICID00034065,2019-02-21,Foreign Bodies,Soups / Broths / Sauces & Condiments,United Kingdom (GB),Industry
ICID00034066,2019-02-21,Clandestine Detection,Cereals & Bakery Products,Hungary (HU),Local Authority
ICID00034067,2019-02-21,Pathogenic Micro-Organisms,Poultry Meat & Poultry Meat Products,Thailand (TH),Border Inspection Posts (BIPs)
ICID00034070,2019-02-21,Feed Additives,Feed Materials,Ireland (IE),EU Member States
ICID00034083,2019-02-21,Novel Food,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),RASFF
ICID00034068,2019-02-22,Clandestine Detection,Fruits & Vegetables,Spain (ES),Home Office / Border Force
ICID00034069,2019-02-22,Clandestine Detection,Milk & Milk Products,Romania (RO),Home Office / Border Force
ICID00034071,2019-02-22,Labelling Absent / Incomplete / Incorrect,Confectionery,United Kingdom (GB),Administrative Assistance & Cooperation System (AAC)
ICID00034073,2019-02-22,Pathogenic Micro-Organisms,Herbs & Spices,Brazil (BR),Border Inspection Posts (BIPs)
ICID00034074,2019-02-22,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034076,2019-02-22,Packaging Defective / Incorrect,Herbs & Spices,Germany (DE),Industry
ICID00034095,2019-02-22,Non-Pathogenic Micro-Organisims,Meat & Meat Products (other than poultry),United Kingdom (GB),Food Standards Scotland (FSS)
ICID00034077,2019-02-23,Residues of Veterinary Medicinal Products,Poultry Meat & Poultry Meat Products,United Kingdom (GB),Other
ICID00034078,2019-02-23,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00034079,2019-02-23,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00034080,2019-02-23,CHEMET,N/A,United Kingdom (GB),Environment Agency (EA)
ICID00034081,2019-02-23,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034082,2019-02-24,Pathogenic Micro-Organisms,Nuts / Nut Products / Seeds,India (IN),RASFF
ICID00034084,2019-02-25,Clandestine Detection,Fruits & Vegetables,United Kingdom (GB),Home Office / Border Force
ICID00034085,2019-02-25,Novel Food,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),National Food Crime Unit (NFCU)
ICID00034086,2019-02-25,Novel Food,Dietetic Foods / Food Supplements / Fortified Foods,United Kingdom (GB),National Food Crime Unit (NFCU)
ICID00034087,2019-02-25,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034088,2019-02-25,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00034089,2019-02-25,Pesticide Residues,Fruits & Vegetables,Kenya (KE),Border Inspection Posts (BIPs)
ICID00034090,2019-02-25,Labelling Absent / Incomplete / Incorrect,Fish & Fish Products,Vietnam (VN),Administrative Assistance & Cooperation System (AAC)
ICID00034092,2019-02-25,Poor or Insufficient Controls,Confectionery,United Kingdom (GB),Local Authority
ICID00034093,2019-02-25,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00034112,2019-02-25,Migration,Food Contact Materials,Germany (DE),Administrative Assistance & Cooperation System (AAC)
ICID00034118,2019-02-25,Pesticide Residues,Fruits & Vegetables,Pakistan (PK),Border Inspection Posts (BIPs)
ICID00035167,2019-02-25,Pesticide Residues,Fruits & Vegetables,India (IN),Border Inspection Posts (BIPs)
ICID00034094,2019-02-26,Mycotoxins,Nuts / Nut Products / Seeds,Senegal (SN),Border Inspection Posts (BIPs)
ICID00034096,2019-02-26,Allergens,Confectionery,United Kingdom (GB),Industry
ICID00034097,2019-02-26,Migration,Food Contact Materials,China (CX),Industry
ICID00034098,2019-02-26,Allergens,Confectionery,United Kingdom (GB),Industry
ICID00034099,2019-02-26,Allergens,Cereals & Bakery Products,United Kingdom (GB),Local Authority
ICID00034100,2019-02-26,Pathogenic Micro-Organisms,Feed Materials,United Kingdom (GB),General Public
ICID00034101,2019-02-26,Labelling Absent / Incomplete / Incorrect,Soups / Broths / Sauces & Condiments,United Kingdom (GB),Administrative Assistance & Cooperation System (AAC)
ICID00034102,2019-02-26,Pathogenic Micro-Organisms,Pet Food,Turkey (TR),Border Inspection Posts (BIPs)
ICID00034103,2019-02-26,Heavy Metals,Meat & Meat Products (other than poultry),United Kingdom (GB),Department of Agriculture & Rural Development (DARD)
ICID00034104,2019-02-26,Allergens,Soups / Broths / Sauces & Condiments,United Kingdom (GB),Industry
ICID00034105,2019-02-26,Allergens,Soups / Broths / Sauces & Condiments,United Kingdom (GB),Industry
ICID00034106,2019-02-26,Pathogenic Micro-Organisms,Poultry Meat & Poultry Meat Products,Netherlands (NL),RASFF
ICID00034121,2019-02-26,Residues of Veterinary Medicinal Products,Poultry Meat & Poultry Meat Products,United Kingdom (GB),Border Inspection Posts (BIPs)
ICID00034107,2019-02-27,Novel Food,Cereals & Bakery Products,Hong Kong (HK),Border Inspection Posts (BIPs)
ICID00034108,2019-02-27,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Local Authority
ICID00034109,2019-02-27,Poor or Insufficient Controls,Crustaceans & Products Thereof,Sri Lanka (LK),Border Inspection Posts (BIPs)
ICID00034110,2019-02-27,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034111,2019-02-27,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034113,2019-02-27,Clandestine Detection,Fruits & Vegetables,United Kingdom (GB),Home Office / Border Force
ICID00034114,2019-02-27,Allergens,Prepared Dishes & Snacks,United Kingdom (GB),Industry
ICID00034115,2019-02-27,CHEMET,N/A,United Kingdom (GB),Met Office
ICID00034116,2019-02-27,Composition,Dietetic Foods / Food Supplements / Fortified Foods,Netherlands (NL),RASFF
ICID00034117,2019-02-28,Labelling Absent / Incomplete / Incorrect,Prepared Dishes & Snacks,United Kingdom (GB),Industry
ICID00034119,2019-02-28,Pathogenic Micro-Organisms,Meat & Meat Products (other than poultry),United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034120,2019-02-28,Clandestine Detection,Cereals & Bakery Products,Germany (DE),Border Inspection Posts (BIPs)
ICID00034122,2019-02-28,Clandestine Detection,Cereals & Bakery Products,Turkey (TR),Border Inspection Posts (BIPs)
ICID00034123,2019-02-28,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),Belgium (BE),EU Member States
ICID00034124,2019-02-28,Pathogenic Micro-Organisms,Milk & Milk Products,United Kingdom (GB),Animal & Plant Health Agency (APHA)
ICID00034135,2019-02-28,Residues of Veterinary Medicinal Products,Milk & Milk Products,United Kingdom (GB),Public Analyst / Laboratory
ICID00034137,2019-02-28,Residues of Veterinary Medicinal Products,Meat & Meat Products (other than poultry),United Kingdom (GB),Public Analyst / Laboratory
